time,x,y,dx_dt,dy_dt
0.0,0.0,0.0,25000.0,0.0
0.005000250012500625,124.07402384143387,0.2791784440990962,24628.196696141847,111.24785379114184
0.01000050002500125,246.30487300541319,1.1083941704958349,24262.747972239504,220.0117944491281
0.015000750037501875,366.7240387055731,2.4753443827561945,23903.540900457414,326.33861826088145
0.0200010000500025,485.3624526848521,4.367958096002361,23550.464579089446,430.2742702723633
0.025001250062503123,602.2504971068934,6.774391979605405,23203.410096648728,531.8638594267959
0.03000150007500375,717.4180144483958,9.683026201488538,22862.270495957047,631.1516737013234
0.03500175008750438,830.8943171413879,13.08246037777619,22526.9407391425,728.1811948605847
0.040002000100005,942.7081972743204,16.961509497659655,22197.317672423527,822.9951133003989
0.04500225011250562,1052.8879357336937,21.309200084074902,21873.29999292503,915.6353420342119
0.05000250012500625,1161.4613113229436,26.114766363970407,21554.788215577126,1006.1430306446937
0.05500275013750688,1268.4556099090098,31.367646426896147,21241.684639913314,1094.5585792777645
0.0600030001500075,1373.8976332898503,37.05747850120583,20933.89331788226,1180.9216522090564
0.06500325016250813,1477.813707682984,43.17409739001073,20631.320023036067,1265.2711908296692
0.07000350017500875,1580.2296925329742,49.707530772663866,20333.87221856007,1347.645427120681
0.07500375018750938,1681.1709886780807,56.64799577638043,20041.459027630328,1428.0818961457019
0.08000400020001,1780.662546651285,63.985895491182724,19753.99120328292,1506.6174487493824
0.08500425021251062,1878.728874730551,71.71181559055664,19471.38109919418,1583.2882638716608
0.09000450022501125,1975.3940468852547,79.8165209958462,19193.542640838004,1658.12986070296
0.09500475023751187,2070.6817105656055,88.29095260682527,18920.39129721342,1731.1771105988068
0.1000050002500125,2164.6150943358393,97.12622409810992,18651.844053139648,1802.4642487550907
0.10500525026251313,2257.217015412345,106.31361875561727,18387.819381896392,1872.0248857376846
0.11000550027501375,2348.5098870160355,115.84458639132284,18128.237218538878,1939.8920187274477
0.11500575028751438,2438.5157256826838,125.710740275693,17873.01893336549,2006.0980427008756
0.120006000300015,2527.256158263162,135.9038542008661,17622.087306511814,2070.6747611355468
0.12500625031251564,2614.7524288988297,146.41585955426066,17375.3665026349,2133.6533966775555
0.13000650032501626,2701.0254058528385,157.238842452904,17132.78204612084,2195.0646015881985
0.13500675033751688,2786.095588522521,168.36504080131837,16894.26079563441,2254.9384684682914
0.1400070003500175,2869.9831138930103,179.78684158505325,16659.73092069855,2313.3045401261297
0.14500725036251813,2952.707762938882,191.4967781860849,16429.121878462483,2370.1918193658657
