time,x,y,dx_dt,dy_dt
0.0,0.0,0.0,5.0,0.0
0.005000250012500625,0.024814805903239708,5.58352584069878e-05,4.925639335177891,0.02224957242530526
0.01000050002500125,0.04926096038658717,0.00022168444191350225,4.8525496455031085,0.0440023376850582
0.015000750037501875,0.07334479222096714,0.00049507502492319,4.780708235874483,0.06526770046148565
0.0200010000500025,0.09707247438372532,0.00087359802900873,4.710092973892337,0.08605482990183967
0.025001250062503123,0.12045008415690708,0.0013548844359744508,4.64068207418324,0.1063727490872547
0.03000150007500375,0.14348359070448619,0.001936610002976125,4.572454142891005,0.12623031662957337
0.03500175008750438,0.16617885190255371,0.0026164965641199463,4.505388189138519,0.14563622186611844
0.040002000100005,0.18854162829989385,0.003392306233597417,4.4394635744507145,0.16459900611950834
0.04500225011250562,0.21057757641365998,0.004261844174927576,4.374660037021411,0.18312705250990263
0.05000250012500625,0.23229225189018307,0.005222957281516719,4.310957680251726,0.20122859077888966
0.05500275013750688,0.2536911124917374,0.006273532924006194,4.248336961910797,0.2189117018565544
0.0600030001500075,0.2747795214717832,0.007411497533087582,4.186778681884282,0.2361843230249735
0.06500325016250813,0.2955627433445839,0.008634818375745784,4.126263997529867,0.2530542414465068
0.07000350017500875,0.3160459471649985,0.009941502177919717,4.066774411771884,0.26952909918161905
0.07500375018750938,0.336234209044789,0.011329594067754429,4.008291763967264,0.28561639703867847
0.08000400020001,0.3561325180327592,0.012797175108025399,3.9507982085637607,0.30132350356744514
0.08500425021251062,0.3757457771130531,0.014342361876330461,3.8942762114753364,0.3166576565872521
0.09000450022501125,0.3950788026546842,0.01596330669493842,3.838708552078355,0.3316259623468081
0.09500475023751187,0.4141363282965688,0.017658196000092708,3.784078309110433,0.34623540146677284
0.1000050002500125,0.43292300418375207,0.019425250663953807,3.7303688634446748,0.36049282776944613
0.10500525026251313,0.4514433873946205,0.021262730019179166,3.6775639328449072,0.3744049536263897
0.11000550027501375,0.4697019597868292,0.02316892435876538,3.62564750717766,0.3879783772699982
0.11500575028751438,0.48770312544764155,0.02514215600864115,3.574603857670037,0.40121957888991566
0.120006000300015,0.505451211393612,0.02718077903450599,3.5244175343709228,0.41413492170249183
0.12500625031251564,0.5229504656942091,0.029283180033322392,3.475073372967356,0.42673064907480457
0.13000650032501626,0.5402050606724809,0.03144777678809489,3.4265564831646995,0.4390128894230904
0.13500675033751688,0.5572190963922621,0.03367301680205572,3.3788522360262974,0.4509876615499523
0.1400070003500175,0.5739966008763275,0.03595737720865727,3.3319462631840033,0.46266087497570885
0.14500725036251813,0.590541530920091,0.038299364431265207,3.285824453886625,0.47403833118118405
0.15000750037501875,0.606857771511509,0.04069751443015182,3.240472957110701,0.48512572271513027
0.15500775038751938,0.6229491402181212,0.043150390856498105,3.1958781656303836,0.49592863991156183
0.16000800040002,0.6388193876672653,0.04565658485260605,3.1520267142771132,0.5064525716216297
0.16500825041252062,0.6544721985193511,0.04821471464435198,3.108905476408475,0.516702906700888
0.17000850042502125,0.6699111917161494,0.050823425439125755,3.0665015630102403,0.5266849343858457
0.17500875043752187,0.6851399211065167,0.053481389164730254,3.0248023204275456,0.5364038452487696
0.1800090004500225,0.7001618793274762,0.056187302836577274,2.9837953162724373,0.5458647371398626
0.18500925046252312,0.714980497720718,0.058939888595431845,2.9434683397309938,0.5550726150554984
0.19000950047502374,0.7295991466937202,0.06173789355773417,2.9038094002554407,0.5640323916877469
0.19500975048752436,0.7440211351240771,0.06458009006901062,2.864806729731285,0.5727488865081534
