time,x,y
0.0,0.0,0.0
0.005000250012500625,0.674676076325075,0.0
0.01000050002500125,3.21793701243195,0.0
0.015000750037501875,4.753068622309254,0.0
0.0200010000500025,5.9824584991054275,0.0
0.025001250062503123,8.067297589232496,1.0
0.03000150007500375,13.06918394305157,1.0
0.03500175008750438,13.909932932138236,1.0
0.040002000100005,16.822603535699145,1.0
0.04500225011250562,18.713904088595548,1.0
0.05000250012500625,20.990474379296536,1.0
0.05500275013750688,21.312421398923167,1.0
0.0600030001500075,24.428104698832236,1.0
0.06500325016250813,27.41132019875746,1.0
0.07000350017500875,29.399375227652467,1.0
0.07500375018750938,31.969130710385954,1.0308692896140454
0.08000400020001,33.0067066450759,2.0
0.08500425021251062,32.22795763533943,3.0
0.09000450022501125,33.09804049012624,3.0
0.09500475023751187,35.834412648786255,3.0
0.1000050002500125,38.69170210235773,4.0
0.10500525026251313,39.970578035623696,4.0
0.11000550027501375,42.643998949475005,4.0
0.11500575028751438,47.120662820446015,4.0
0.120006000300015,47.993879460299645,4.0
0.12500625031251564,50.68813436586673,4.0
0.13000650032501626,50.19355752798902,4.0
0.13500675033751688,52.70695666378986,4.0
0.1400070003500175,53.92826024633226,4.0
0.14500725036251813,51.05413201375742,5.0
0.15000750037501875,56.36607052061794,5.0
0.15500775038751938,58.059015003625966,5.0
0.16000800040002,61.162213200391584,5.0
0.16500825041252062,62.62833576834946,5.0
0.17000850042502125,64.93586329080298,5.0
0.17500875043752187,64.86461647383852,5.0
0.1800090004500225,67.11315800141405,6.0
0.18500925046252312,68.17884028317775,7.0
0.19000950047502374,69.8447160557582,7.0
0.19500975048752436,72.69498510367836,7.0
0.200010000500025,71.5145693950575,7.0
0.20501025051252564,75.92613139379776,7.0
0.21001050052502626,74.57601436299719,7.423985637002819
0.21501075053752688,74.42874170664187,8.0
0.2200110005500275,72.26187417071331,9.0
0.22501125056252813,73.04537279168578,10.0
0.23001150057502875,73.82590451929612,10.0
0.23501175058752938,73.85502918569293,10.0
0.24001200060003,73.60618832754265,10.0
0.24501225061253062,73.8207948602575,10.0
0.2500125006250313,73.74698755459272,10.0
0.25501275063753187,77.43044085439905,10.0
0.2600130006500325,78.96708988814166,11.0
0.2650132506625331,83.37905213979177,11.0
0.27001350067503377,81.5969132058113,11.403086794188697
0.27501375068753436,81.88662340493336,12.0
0.280014000700035,82.69518288678194,12.0
0.2850142507125356,81.71417547229517,13.0
0.29001450072503626,82.91978902353333,13.0
0.29501475073753686,86.9281251249555,13.0
0.3000150007500375,89.34158518300238,13.0
0.3050152507625381,90.10916714248911,14.0
0.31001550077503875,90.86479903605769,14.0
0.31501575078753935,90.3515915970406,14.648408402959403
0.32001600080004,90.52828178916246,17.0
0.32501625081254065,91.9623250103299,17.0
0.33001650082504125,93.71155544709215,17.0
0.3350167508375419,94.0371043229855,17.0
0.3400170008500425,93.02307995981265,17.0
0.34501725086254315,94.0867812898513,17.0
0.35001750087504374,97.73972357802475,17.0
0.3550177508875444,96.80298229899103,17.0
0.360018000900045,94.67968726061311,18.0
0.36501825091254564,93.27245868592819,20.0
0.37001850092504623,94.52791887440726,21.0
0.3750187509375469,100.05947962369554,21.0
0.3800190009500475,100.98336793311637,21.016632066883627
0.38501925096254813,99.22903017475247,22.0
0.3900195009750487,103.57739749190011,22.0
0.3950197509875494,104.51684096616815,22.48315903383185
0.40002000100005,104.78539973082164,23.0
0.4050202510125506,106.00335813657355,24.0
0.4100205010250513,109.57784637903951,24.0
0.41502075103755187,110.1189128792622,24.0
0.4200210010500525,112.09030423860827,24.0
0.4250212510625531,112.51212316855069,24.0
0.43002150107505377,112.83585130716477,24.0
0.43502175108755436,110.24751335701248,24.0
0.440022001100055,110.88384050426252,24.0
0.4450222511125556,109.91664126452437,24.0
0.45002250112505626,108.05383502939999,24.0
0.45502275113755686,109.13024245791,24.0
0.4600230011500575,109.66634187569832,24.0
0.4650232511625581,109.62819587192662,24.0
0.47002350117505876,107.07877081185484,24.0
0.47502375118755935,108.90288920609673,24.0
0.48002400120006,109.49261299921528,24.50738700078471
0.48502425121256065,108.74519233313029,26.0
0.49002450122506125,111.05350227323102,26.0
0.4950247512375619,115.76132860447943,26.0
0.5000250012500626,118.96826492210775,26.0
0.5050252512625631,120.33735971323732,26.662640286762674
0.5100255012750637,126.01797545526456,29.0
0.5150257512875643,128.54953760456794,29.0
0.520026001300065,129.03254360244674,30.0
0.5250262513125656,130.87243790790018,31.0
0.5300265013250662,130.98664948712658,31.0
0.5350267513375668,136.01569849211663,31.984301507883384
0.5400270013500675,135.94192995716242,33.0
0.5450272513625681,137.82251608410184,34.0
0.5500275013750687,136.74535853345432,34.0
0.5550277513875693,134.31854982743025,34.0
